index,key,time_ns,steps
7709,124871,1542,32
7710,784141,1292,25
7711,240933,2584,46
7712,468289,2083,41
7713,821150,4459,70
7714,733282,1375,23
7715,995356,1333,24
7716,169655,1375,27
7717,105150,2041,36
7718,224876,1334,28
7719,533037,1458,24
7720,420019,1459,30
7721,824266,1333,22
7722,354878,1375,28
7723,839757,1291,22
7724,577322,1500,28
7725,643853,1416,24
7726,730918,1583,27
7727,717818,1666,28
7728,741123,1583,32
7729,54582,1292,28
7730,168547,2458,46
7731,408005,1583,26
7732,666765,1375,28
7733,5548,1542,34
7734,843443,1541,28
7735,95514,1542,27
7736,863246,1542,32
7737,152388,1542,30
7738,494581,1375,26
7739,970837,2375,41
7740,629403,2333,37
7741,456527,1667,32
7742,92423,3584,54
7743,67194,2500,44
7744,275872,1417,28
7745,232543,2250,41
7746,388849,1333,20
7747,83928,1542,30
7748,638614,2500,47
7749,39590,1500,32
7750,759688,1666,31
7751,402996,2208,40
7752,975894,1334,23
7753,420107,4292,50
7754,643790,1291,25
7755,688050,7667,38
7756,546314,3292,49
7757,300385,1667,32
7758,746173,1708,31
7759,626496,1416,24
7760,60255,2250,42
7761,991655,1666,22
7762,811188,3291,53
7763,860073,3208,49
7764,183786,2667,41
7765,671395,1334,26
7766,518383,1291,22
7767,460296,1583,30
7768,11231,2291,40
7769,211506,2291,41
7770,891885,1375,22
7771,688794,1375,27
7772,975971,1417,24
7773,842961,1500,32
7774,543324,1625,29
7775,299900,2583,45
7776,204207,2208,46
7777,35242,1458,26
7778,822042,2083,39
7779,628637,1292,23
7780,535349,2125,41
7781,540870,2083,37
7782,732378,1542,27
7783,242925,1292,28
7784,645074,1625,32
7785,177716,1625,25
7786,706766,1500,31
7787,37813,1500,35
7788,377215,1583,34
7789,250879,1375,26
7790,686838,1541,34
7791,302,1500,33
7792,165093,1583,27
7793,91062,2125,40
7794,289341,2292,40
7795,817547,1292,23
7796,418837,1417,33
7797,370282,1416,27
7798,702192,1291,24
7799,414338,2167,39
7800,425147,2417,47
7801,614550,1417,24
7802,210041,1375,29
7803,542893,2375,43
7804,16113,1333,26
7805,772723,1334,26
7806,737802,1583,28
7807,71951,1375,24
7808,963828,1291,21
7809,94546,1375,26
7810,576290,2500,43
7811,298314,1250,25
7812,761412,1333,27
7813,870072,1292,21
7814,586274,1209,22
7815,959457,1333,23
7816,611249,1375,27
7817,365005,1375,26
7818,364355,1333,25
7819,855130,2542,40
7820,289940,1500,28
7821,237289,1500,29
7822,635819,2208,43
7823,203975,1542,33
7824,476850,1292,24
7825,974876,1667,28
7826,423580,1166,23
7827,602834,1583,29
7828,4878,2334,40
7829,273792,1292,25
7830,183538,1375,23
7831,426912,1542,28
7832,530830,1542,25
7833,111637,1292,26
7834,585767,1250,23
7835,75903,1625,32
7836,527612,1333,25
7837,308546,1334,29
7838,356481,1250,25
7839,993018,3458,35
7840,122693,1417,23
7841,841946,1250,18
7842,538221,2125,35
7843,270212,1375,25
7844,918672,1375,27
7845,564033,1250,20
7846,852647,1250,27
7847,831929,1167,24
7848,602820,1459,32
7849,262293,1125,26
7850,727913,1250,30
7851,464277,2125,42
7852,395398,2041,41
7853,590526,1209,26
7854,507123,1916,36
7855,807370,1458,29
7856,255091,1417,32
7857,794269,1167,24
7858,356161,1959,43
7859,813275,1417,30
7860,481138,1375,28
7861,714704,1958,41
7862,483101,2000,38
7863,940074,1208,23
7864,615333,3041,53
7865,903897,1500,28
7866,28680,2000,37
7867,505383,1167,23
7868,121917,1208,28
7869,270344,1209,30
7870,70836,2375,46
7871,401262,1458,32
7872,664443,2250,46
7873,826966,2000,36
7874,231088,1291,25
7875,709795,1250,22
7876,735237,1375,27
7877,241100,1250,30
7878,839031,1333,25
7879,331068,1417,34
7880,432460,1417,31
7881,370249,1542,31
7882,541594,1125,25
7883,561672,1250,23
7884,10196,1250,29
7885,734862,1375,32
7886,872601,1500,33
7887,276143,1375,33
7888,260317,2250,47
7889,301245,1209,27
7890,97528,2166,46
7891,418310,1458,24
7892,706424,1875,37
7893,785162,1500,33
7894,860960,1417,29
7895,358606,1458,29
7896,79722,2000,42
7897,581490,1166,21
7898,976640,1166,21
7899,187156,2042,41
7900,499705,1167,22
7901,329120,1167,24
7902,370712,2042,38
7903,229184,1458,29
7904,937759,1375,29
7905,601582,1333,25
7906,282147,4084,69
7907,191664,2000,40
7908,993126,1250,23
7909,782402,1375,33
7910,716290,1292,25
7911,975444,2167,44
7912,954129,1958,35
7913,199406,1917,31
7914,523239,1334,26
7915,772919,1375,27
7916,209366,1250,29
7917,246270,3042,50
7918,771154,1334,23
7919,253815,1166,24
7920,915137,1291,28
7921,278298,1250,25
7922,216824,1333,30
7923,240342,1375,28
7924,212617,1208,26
7925,875499,1209,27
7926,261825,1125,24
7927,876961,1125,25
7928,648646,3041,54
7929,373322,1291,25
7930,163574,1208,23
7931,816777,1334,26
7932,111872,1208,24
7933,125702,1250,28
7934,964888,1291,26
7935,82301,1208,27
7936,708641,1250,26
7937,695651,1375,31
7938,516597,1208,27
7939,643645,1375,31
7940,6946,1208,22
7941,801369,2292,41
7942,898724,1417,25
7943,567777,1166,23
7944,44317,1291,28
7945,889204,1375,29
7946,505720,1208,25
7947,389228,1416,26
7948,650818,1292,28
7949,330739,1250,25
7950,516257,1167,26
7951,941749,1209,23
7952,923783,1167,24
7953,940573,1958,41
7954,602428,2000,39
7955,910971,1166,23
7956,288079,1417,34
7957,514647,1084,25
7958,191756,1250,24
7959,801388,1250,22
7960,960503,2125,23
7961,535963,1250,27
7962,293881,1333,26
7963,417207,1084,24
7964,232882,1291,28
7965,786610,1291,25
7966,604678,1208,24
7967,134476,1125,24
7968,56779,2042,40
7969,551274,2959,55
7970,838096,1417,23
7971,443733,1250,27
7972,501555,1209,26
7973,985300,1250,26
7974,567037,1166,25
7975,34145,2041,41
7976,526884,2000,40
7977,364159,1583,31
7978,412843,1167,25
7979,902195,1375,30
7980,719679,1250,23
7981,813595,1375,24
7982,183292,1583,28
7983,479405,1292,28
7984,126216,1250,27
7985,732163,2000,39
7986,543378,1250,24
7987,482419,1958,35
7988,330985,2334,48
7989,722690,1208,24
7990,8828,1166,27
7991,12395,1833,40
7992,706849,1334,25
7993,220990,1208,26
7994,397860,1416,28
7995,609232,1458,32
7996,105642,1167,22
7997,341245,1167,26
7998,379168,1208,25
7999,642545,1250,25
8000,903707,3291,55
8001,272316,1458,26
8002,196244,1500,24
8003,575211,1291,25
8004,275618,2541,48
8005,248659,1500,27
8006,282496,1375,25
8007,494242,1375,24
8008,642866,4541,68
8009,359763,1542,31
8010,383700,1209,22
8011,192848,1333,22
8012,522999,1625,33
8013,444537,1541,31
8014,220760,1542,34
8015,439451,1291,26
8016,734751,5916,86
8017,788735,1542,28
8018,390395,1291,27
8019,382813,1292,27
8020,895826,1584,27
8021,420052,1333,29
8022,293213,3584,59
8023,472624,1292,26
8024,188628,1583,29
8025,599167,1334,26
8026,137510,1375,25
8027,603868,1334,26
8028,719336,1208,27
8029,239670,1334,26
8030,853741,1583,28
8031,104722,1500,26
8032,755830,2250,40
8033,283063,1292,25
8034,843147,2458,43
8035,247260,1334,27
8036,582317,2125,41
8037,453215,3667,58
8038,897905,2208,36
8039,399386,1584,29
8040,205588,1375,30
8041,152929,1542,28
8042,838901,2250,38
8043,774418,2291,36
8044,156813,1625,31
8045,495963,1458,32
8046,844805,1458,31
8047,10216,1583,33
8048,185187,1375,25
8049,441997,3250,55
8050,523867,1584,27
8051,141004,1583,30
8052,936662,1584,29
8053,890650,3375,48
8054,661287,1416,26
8055,542122,1292,23
8056,559922,1209,25
8057,755563,2125,36
8058,331065,1375,26
8059,823482,1375,22
8060,510259,1583,31
8061,314609,1291,29
8062,263166,1375,28
8063,589445,1542,25
8064,900205,1250,22
8065,595418,1291,26
8066,50027,4625,64
8067,417755,2500,37
8068,103783,1666,33
8069,724088,2375,43
8070,171277,2416,45
8071,62953,1666,32
8072,225934,1333,23
8073,853351,1584,31
8074,266643,1500,27
8075,499688,1333,26
8076,879726,2250,37
8077,660459,1375,28
8078,100980,1542,29
8079,471707,1417,27
8080,780763,2500,30
8081,350913,4042,56
8082,272388,1500,26
8083,378497,1333,26
8084,377809,2375,44
8085,587570,1583,32
8086,584573,2417,43
8087,977110,1667,31
8088,849364,3667,53
8089,270234,2125,37
8090,360858,1292,24
8091,20799,1375,28
8092,431763,1666,34
8093,127127,1541,27
8094,368146,1375,22
8095,909502,2375,39
8096,712598,2208,39
8097,634993,1583,31
8098,208623,1584,31
8099,604876,1291,27
8100,603870,1459,29
8101,681434,1541,33
8102,680664,1583,30
8103,564594,1459,28
8104,183018,1708,31
8105,818214,1417,22
8106,298434,1375,29
8107,372359,1375,28
8108,340882,1583,34
8109,705894,2250,39
8110,535240,1292,28
8111,511175,1292,27
8112,812379,1542,28
8113,772304,1375,23
8114,468641,1292,27
8115,932848,1250,25
8116,82217,2333,36
8117,399582,1333,28
8118,643474,1375,25
8119,300442,1291,27
8120,486280,4542,67
8121,662399,1417,23
8122,151885,1584,28
8123,910435,1416,21
8124,175716,1500,27
8125,671698,2291,42
8126,846953,1625,29
8127,973673,1458,25
8128,353778,1542,29
8129,442307,1375,28
8130,661939,1542,31
8131,642054,2375,43
8132,599406,1542,26
8133,424435,1583,32
8134,890137,1250,24
8135,951136,2125,37
8136,74810,1666,33
8137,82955,2083,43
8138,169869,1541,30
8139,360318,3666,59
8140,239304,3666,62
8141,328710,1583,30
8142,332271,1292,23
8143,684734,3167,57
8144,305510,1292,28
8145,744944,1500,28
8146,280466,1333,29
8147,634793,1583,35
8148,675959,1584,28
8149,414665,1375,21
8150,284425,1334,26
8151,930813,1333,23
8152,466510,1334,27
8153,818911,1583,25
8154,904719,1292,23
8155,984372,2166,33
8156,380806,1291,23
8157,784226,1375,28
8158,615430,1375,25
8159,546241,1291,26
8160,472162,1541,27
8161,434099,1541,31
8162,175446,3333,52
8163,192819,1459,27
8164,895707,1541,30
8165,24224,1416,29
8166,131114,1250,22
8167,763125,2292,42
8168,246025,1333,24
8169,694181,1541,29
8170,263872,1375,27
8171,986121,1292,20
8172,780010,1541,25
8173,734734,1375,27
8174,786160,2583,43
8175,83954,1458,29
8176,220801,1584,34
8177,175019,1583,29
8178,416333,1250,20
8179,108014,1416,26
8180,100196,2208,37
8181,66892,1375,29
8182,982300,1375,24
8183,921375,1333,21
8184,575075,1416,31
8185,56441,1291,27
8186,27646,1417,30
8187,808383,1208,25
8188,416298,1167,23
8189,549436,1209,21
8190,802157,1167,24
8191,87296,1208,29
8192,108977,1458,30
8193,275202,1459,29
8194,648128,1458,29
8195,162817,1208,26
8196,88407,2042,40
8197,686642,1416,31
8198,976843,1166,19
8199,928484,1250,26
8200,408784,1917,37
8201,324399,1250,24
8202,240498,1125,25
8203,259415,1334,31
8204,773423,1375,25
8205,297980,3375,41
8206,464688,1292,28
8207,656913,1250,27
8208,132553,2083,36
8209,137655,1417,26
8210,552330,1084,23
8211,879250,1291,26
8212,178896,1416,26
8213,29960,1083,22
8214,36863,2000,45
8215,695782,1500,32
8216,374176,1333,29
8217,902163,2250,46
8218,959733,1166,25
8219,340999,2250,44
8220,906223,1417,31
8221,499285,1250,24
8222,489888,1166,26
8223,913204,1250,22
8224,566844,1375,32
8225,980270,1334,24
8226,285648,1166,24
8227,575192,1375,31
8228,466454,1500,32
8229,141679,1417,25
8230,994560,1166,23
8231,731511,1166,22
8232,565485,1125,25
8233,185637,1375,27
8234,619532,1125,26
8235,626613,1416,23
8236,478721,1541,29
8237,661702,1333,26
8238,785291,1667,31
8239,666739,1625,33
8240,919910,1375,25
8241,591381,1583,25
8242,456107,1542,30
8243,548888,1333,22
8244,670865,1333,25
8245,670594,1542,31
8246,559714,2625,45
8247,324704,1375,26
8248,953076,1250,22
8249,364033,2625,48
8250,505049,1583,28
8251,565884,2250,42
8252,238162,2250,44
8253,843798,1584,26
8254,93905,3000,23
8255,463325,1583,27
8256,322824,1542,27
8257,383552,1250,23
8258,432228,1583,31
8259,272428,2209,36
8260,163282,1333,24
8261,318320,1334,28
8262,11069,1708,30
8263,97,2417,44
8264,548737,1583,27
8265,854988,1292,22
8266,795129,1417,24
8267,889137,2291,40
8268,142922,1333,29
8269,360590,1375,24
8270,300693,1291,27
8271,491990,1583,33
8272,561092,1541,29
8273,8722,1500,32
8274,721180,1542,28
8275,966880,1500,28
8276,515828,2541,47
8277,992957,1291,23
8278,792171,1291,24
8279,500242,2209,39
8280,314165,1541,28
8281,9577,1333,30
8282,803073,1334,25
8283,451345,1291,23
8284,836727,1458,28
8285,307152,1500,28
8286,626004,1291,24
8287,242447,1542,33
8288,835472,1458,29
8289,7569,2125,37
8290,574843,1542,28
8291,391795,2375,44
8292,197732,1500,25
8293,431737,1458,30
8294,925014,1334,25
8295,587784,3208,52
8296,458340,1292,23
8297,413928,2417,41
8298,262036,2500,48
8299,171201,1375,26
8300,749667,1250,27
8301,772925,2083,38
8302,677371,1417,26
8303,408655,1250,24
8304,868669,1333,21
8305,396738,1375,25
8306,231308,1541,30
8307,275755,1333,27
8308,83058,1375,28
8309,442751,1458,27
8310,655699,1292,25
8311,251199,1291,26
8312,541705,1333,25
8313,801677,1375,21
8314,838818,1375,25
8315,954157,1375,26
8316,643004,1541,33
8317,846804,2500,40
8318,727633,1291,28
8319,717898,2166,42
8320,285072,1333,26
8321,298506,1292,26
8322,679957,2417,45
8323,779016,4875,54
8324,557784,1334,24
8325,848098,1333,25
8326,281881,2250,44
8327,432962,2541,41
8328,197133,1375,23
8329,894941,1583,28
8330,71790,1625,32
8331,191268,2333,45
8332,143261,2167,43
8333,303663,1458,29
8334,115718,1333,26
8335,667831,5708,83
8336,477462,1667,31
8337,647737,2250,42
8338,474761,2208,41
8339,285354,1625,32
8340,734499,1333,26
8341,653005,2250,37
8342,515896,1375,27
8343,196912,1500,24
8344,336220,2208,35
8345,20338,2167,41
8346,159541,1292,24
8347,52043,1417,28
8348,560958,1625,31
8349,23206,1542,31
8350,194970,1292,22
8351,107242,1541,34
8352,295819,1291,29
8353,282272,1292,29
8354,749938,1500,28
8355,459714,1333,26
8356,762428,1791,31
8357,8603,1375,24
8358,244120,1625,33
8359,94579,2292,36
8360,158004,1375,27
8361,15441,1375,28
8362,517556,1292,26
8363,227739,2417,47
8364,358522,2167,41
8365,440657,2125,40
8366,326712,278541,38
8367,823893,1417,26
8368,838298,2458,46
8369,522606,1208,25
8370,389439,2375,38
8371,486209,1250,24
8372,730790,1417,28
8373,829869,2208,44
8374,33279,1250,27
8375,346291,1541,31
8376,84121,1417,29
8377,884523,2042,37
8378,787030,1208,25
8379,997872,1292,26
8380,153185,1291,28
8381,58761,1250,28
8382,279450,1291,24
8383,813332,2000,39
8384,411485,1458,29
8385,74853,1417,33
8386,569579,1959,40
8387,492985,1333,25
8388,190426,1209,25
8389,201529,1292,29
8390,939209,1291,23
8391,882418,2208,40
8392,262228,1209,26
8393,856950,2250,43
8394,400113,1167,23
8395,868486,1166,26
8396,13229,1250,27
8397,127886,2250,46
8398,805460,1209,27
8399,749399,1917,37
8400,261056,1292,25
8401,403490,1125,21
8402,808689,1375,31
8403,464479,1250,29
8404,259169,3291,61
8405,773450,1250,28
8406,35139,1250,25
8407,208856,1209,27
8408,483221,1166,28
8409,771042,2291,40
8410,808448,1375,31
8411,98525,1458,28
8412,546454,1334,25
8413,698360,2000,39
8414,218573,1917,45
8415,495794,1208,27
8416,408025,1375,26
8417,714545,1333,27
8418,327271,2167,43
8419,981693,1292,23
8420,338757,1250,26
8421,166317,1334,24
8422,659727,2291,35
8423,763612,1333,25
8424,44236,1667,34
8425,780901,1417,24
8426,982958,1500,25
8427,576277,2833,24
8428,546231,1458,26
8429,128075,1333,25
8430,265618,3792,59
8431,504606,2291,42
8432,669537,1625,27
8433,313329,1500,29
8434,208377,1542,35
8435,377935,1334,28
8436,930632,1583,31
8437,54618,1625,29
8438,905611,1500,25
8439,699081,1334,21
8440,228368,1333,26
8441,118415,3375,39
8442,247429,1375,26
8443,663654,1584,32
8444,455252,1375,23
8445,340278,1292,23
8446,15800,1542,28
8447,175491,1375,28
8448,832979,1458,28
8449,289512,1292,26
8450,613100,1250,24
8451,125462,3542,61
8452,415036,1375,26
8453,827478,2125,43
8454,254898,2375,47
8455,9364,1500,35
8456,44034,1625,31
8457,609304,2125,38
8458,821534,1375,26
8459,724306,1375,20
8460,498358,1416,22
8461,721847,2125,39
8462,625174,1500,28
8463,162521,4458,61
8464,389440,1250,24
8465,808240,2208,39
8466,93827,1542,29
8467,260805,1542,31
8468,165359,1292,22
8469,524204,1416,24
8470,95842,1500,31
8471,719266,1542,32
8472,648697,1333,27
8473,354862,1334,30
8474,976066,1334,21
8475,796457,1291,26
8476,655499,1500,29
8477,62970,3541,54
8478,62679,1583,29
8479,372788,1542,33
8480,675886,2125,40
8481,161396,1334,23
8482,735396,1291,21
8483,562408,1791,27
8484,829913,1375,28
8485,112609,1584,31
8486,131940,1541,33
8487,511541,1291,26
8488,243978,2291,38
8489,332126,1416,26
8490,585473,1625,29
8491,826868,1416,25
8492,675961,1291,26
8493,793455,1541,27
8494,364190,1416,25
8495,844655,1250,24
8496,935116,1291,22
8497,460031,1666,28
8498,768805,1583,30
8499,202339,2625,51
8500,22391,2208,43
8501,722731,1250,21
8502,396120,1333,23
8503,375566,3584,58
8504,759588,2375,42
8505,141277,2166,39
8506,262875,1667,32
8507,942317,1292,22
8508,41407,2584,47
8509,508877,1250,21
8510,740952,1333,22
8511,458753,1292,28
8512,586180,1292,23
8513,309031,1584,30
8514,569098,1542,29
8515,730898,1458,28
8516,513899,1333,25
8517,198995,1583,26
8518,594230,1583,32
8519,195693,2125,36
8520,570028,1291,24
8521,364553,1416,28
8522,339404,1583,28
8523,767980,1417,27
8524,491148,2500,47
8525,288699,1458,27
8526,909810,1375,25
8527,871734,1375,29
8528,627762,1292,21
8529,958896,1583,30
8530,902364,1375,26
8531,581457,1500,28
8532,168133,1375,27
8533,72223,1584,30
8534,556938,1333,22
8535,162556,1250,24
8536,471214,1417,28
8537,310036,2584,45
8538,859223,1333,25
8539,276142,1459,27
8540,567916,2500,39
8541,384946,1500,25
8542,476137,1375,29
8543,755,1291,26
8544,813609,1291,23
8545,669019,1250,24
8546,530536,2291,38
8547,397456,1333,27
8548,769296,1334,26
8549,194547,1250,21
8550,925822,1250,24
8551,19630,1541,32
8552,649839,1250,27
8553,898451,1333,25
8554,381761,1292,24
8555,813713,1458,24
8556,650325,1291,28
8557,250386,1375,27
8558,336273,1291,27
8559,756028,1416,24
8560,66419,1375,28
8561,690267,1375,22
8562,565137,2500,41
8563,858836,1500,31
8564,406314,1250,21
8565,199093,1458,29
8566,549527,1292,24
8567,716413,1334,22
8568,521719,1375,24
8569,802931,1292,23
8570,578256,2417,27
8571,161619,1416,27
8572,642819,1291,22
8573,296883,2292,42
8574,338271,2459,45
8575,429712,1583,28
8576,672037,1333,25
8577,337667,1584,28
8578,115831,1500,28
8579,100933,1333,27
8580,548616,1541,28
8581,690898,2583,40
8582,69919,1417,27
8583,45904,1375,29
8584,875764,1416,28
8585,983355,1250,23
8586,136079,2208,41
8587,187317,1292,25
8588,915924,1250,26
8589,32793,1250,27
8590,211896,1291,28
8591,112256,1250,24
8592,508948,1208,19
8593,200925,1334,26
8594,103551,1208,24
8595,33363,1541,29
8596,598750,2291,38
8597,672926,1333,28
8598,876924,2375,44
8599,407476,1667,30
8600,689881,1625,32
8601,513708,2125,39
8602,551364,1333,26
8603,654281,1334,23
8604,735382,1167,25
8605,618976,1292,26
8606,268372,1292,29
8607,51471,2167,44
8608,384151,3042,54
8609,231445,4291,70
8610,635389,1416,30
8611,752716,1166,25
8612,74317,1458,34
8613,13722,1167,27
8614,975397,1417,25
8615,965776,1292,29
8616,218878,1167,30
8617,687604,1375,26
8618,515277,2250,44
8619,973502,1375,28
8620,932989,1375,25
8621,872497,3125,55
8622,83841,1416,35
8623,490796,1250,23
8624,839931,1166,25
8625,669953,1250,25
8626,63649,1250,24
8627,378459,1250,27
8628,585127,1916,40
8629,779593,1166,25
8630,983820,1375,25
8631,933685,1333,28
8632,436159,2041,39
8633,861958,1333,24
8634,386997,1125,22
8635,832832,1500,33
8636,742847,2208,43
8637,61133,1208,26
8638,863653,1417,32
8639,646902,1416,32
8640,278728,2000,40
8641,554719,1333,30
8642,42628,2250,49
8643,769970,1166,25
8644,73808,1416,34
8645,874992,1166,27
8646,318668,1458,29
8647,81722,1250,27
8648,990489,2166,37
8649,226388,1459,31
8650,544720,1166,23
8651,101837,1125,23
8652,106143,1208,26
8653,760398,1166,23
8654,242240,1083,24
8655,557488,1417,30
8656,404049,1417,30
8657,198664,2042,36
8658,202501,1209,31
8659,551753,1167,27
8660,688785,2208,46
8661,260847,1459,31
8662,597718,1375,30
8663,655701,2042,42
8664,993530,1125,19
8665,187589,1166,26
8666,585550,1166,22
8667,785588,1375,28
8668,585254,1333,31
8669,435353,1166,25
8670,782352,4041,68
8671,110640,1250,27
8672,803507,1166,27
8673,669647,2000,42
8674,604571,1375,27
8675,375352,1250,28
8676,707257,1250,21
8677,481004,1542,32
8678,736678,1375,24
8679,697558,2625,39
8680,447821,1500,31
8681,925709,1500,29
8682,109160,1542,28
8683,174913,2167,42
8684,830957,1375,28
8685,189160,1541,29
8686,576681,1333,25
8687,421064,1542,34
8688,529209,1334,22
8689,353908,2292,44
8690,689473,1375,23
8691,165861,4709,54
8692,559836,1375,25
8693,629058,1291,25
8694,464532,4666,72
8695,978867,1375,21
8696,369439,1583,29
8697,946325,1375,26
8698,330464,1542,32
8699,576803,1459,27
8700,340425,1291,23
8701,885894,1416,26
8702,389777,1542,25
8703,432374,1417,29
8704,801306,3416,52
8705,664002,1541,30
8706,451505,1583,31
8707,866287,2459,42
8708,761128,1500,31
8709,339163,1291,25
8710,637968,1375,27
8711,252416,1417,30
8712,590501,2292,38
8713,572131,1333,22
8714,224320,1375,29
8715,393283,1292,27
8716,802904,1458,26
8717,576968,3250,50
8718,971136,1334,24
8719,780747,1250,22
8720,266432,1375,29
8721,377497,1375,27
8722,474380,1709,29
8723,469238,1541,25
8724,416380,1333,24
8725,206,1584,28
8726,761595,2000,32
8727,36347,1625,24
8728,298302,2042,35
8729,624703,1875,30
8730,17095,1958,32
8731,542753,1625,25
8732,141648,1500,25
8733,933573,2375,38
8734,316504,3458,56
8735,6888,1292,27
8736,314923,1584,29
8737,232666,1291,24
8738,225259,1375,28
8739,897288,1333,27
8740,330202,1250,24
8741,22756,1375,26
8742,809001,1500,26
8743,861867,1500,24
8744,989172,2291,36
8745,723223,1541,29
8746,862284,4458,74
8747,289363,1333,24
8748,963759,1500,29
8749,580558,1667,27
8750,536108,1625,29
8751,583348,1375,25
8752,598389,1542,27
8753,970901,1250,21
8754,599379,1333,25
8755,162231,1584,26
8756,98868,2500,42
8757,39570,3333,58
8758,482733,1333,26
8759,372933,4000,47
8760,163691,1542,24
8761,145132,1250,26
8762,277861,3667,57
8763,384915,1333,25
8764,932840,1584,32
8765,610435,1292,22
8766,261994,1583,34
8767,244313,1333,26
8768,268692,1417,30
8769,850473,1375,21
8770,314890,2458,46
8771,96370,1584,33
8772,598200,3125,53
8773,419219,2167,39
8774,596708,3583,56
8775,962469,1750,25
8776,228000,1583,31
8777,769934,1542,31
8778,80952,1333,27
8779,758730,1583,33
8780,340465,1542,26
8781,831421,1584,27
8782,505973,1292,27
8783,181302,1291,20
8784,511995,1334,27
8785,865815,1292,26
8786,942696,1541,29
8787,723093,3708,58
8788,736990,2459,46
8789,604224,2500,44
8790,859325,2166,37
8791,951746,1334,26
8792,99997,1375,25
8793,624146,1500,27
8794,673453,1292,29
8795,314986,1334,29
8796,39187,1625,32
8797,766289,3583,56
8798,847608,1542,29
8799,604278,1292,26
8800,400081,2209,38
8801,82290,1375,26
8802,818018,1333,23
8803,58640,1583,34
8804,966653,2167,39
8805,808349,1333,27
8806,350633,1375,28
8807,364832,1583,28
8808,922530,2417,42
8809,856836,1292,25
8810,455402,1292,29
8811,436755,1250,29
8812,975434,1292,25
8813,909987,1292,26
8814,126396,1375,28
8815,912038,1541,28
8816,807813,1209,28
8817,237731,1416,29
8818,783998,1625,30
8819,684489,1416,28
8820,890743,1250,22
8821,631560,1291,21
8822,973764,1500,23
8823,11990,1416,29
8824,664679,1292,24
8825,815183,1542,25
8826,662904,3292,54
8827,401067,1334,27
8828,56758,1541,28
8829,319589,1334,26
8830,549856,1208,24
8831,43183,1417,26
8832,566158,1333,28
8833,592355,2166,42
8834,156847,2209,39
8835,342708,1375,29
8836,526807,1292,25
8837,731664,1250,25
8838,231523,1333,24
8839,160640,1334,22
8840,52974,1583,34
8841,706358,1333,24
8842,767116,1292,25
8843,411968,1500,24
8844,467263,1333,26
8845,789411,1334,23
8846,624042,1458,29
8847,603199,1458,29
8848,529248,1417,25
8849,232874,1584,32
8850,452918,1375,29
8851,303860,1500,31
8852,824567,1583,31
8853,413478,1250,26
8854,155203,1333,23
8855,138611,2292,43
8856,352498,1500,35
8857,86555,1459,32
8858,498970,1541,34
8859,599199,1291,22
8860,781520,2166,36
8861,51707,1292,26
8862,574780,2167,39
8863,418583,1250,18
8864,275312,1541,28
8865,89212,1500,33
8866,417886,1209,22
8867,526200,1583,29
8868,455597,1542,31
8869,811415,1334,21
8870,731771,1458,27
8871,136709,1292,26
8872,799050,1292,25
8873,141423,1334,26
8874,504284,1292,27
8875,586465,1334,23
8876,207732,1666,34
8877,511560,1333,25
8878,414522,1334,23
8879,683933,1291,20
8880,599084,1291,26
8881,205626,6750,94
8882,588427,1375,24
8883,645920,1708,28
8884,771404,1291,20
8885,549714,1250,22
8886,258208,1583,30
8887,254086,1417,26
8888,75125,2292,44
8889,279191,1209,26
8890,814505,1416,28
8891,450957,4291,70
8892,339122,1250,25
8893,718000,1333,29
8894,969030,1417,30
8895,603999,1458,27
8896,93947,1375,33
8897,117997,1333,27
8898,704379,1459,30
8899,433673,1417,31
8900,444115,2041,42
8901,383011,1958,38
8902,365228,1167,23
8903,199743,1291,27
8904,336319,3291,58
8905,361261,1166,27
8906,622726,2333,40
8907,687248,2083,40
8908,25383,1209,28
8909,807070,1208,25
8910,319626,1417,28
8911,177478,2042,40
8912,366705,2208,41
8913,646155,3041,57
8914,861494,2041,36
8915,841793,1916,35
8916,463691,1375,30
8917,653454,1208,25
8918,152902,2042,41
8919,461860,1500,28
8920,47058,1458,28
8921,969108,1625,27
8922,857916,1416,23
8923,244832,1542,32
8924,209386,1459,29
8925,718652,1375,26
8926,391980,1333,22
8927,163569,1459,27
8928,794542,1625,29
8929,763874,1541,31
8930,894189,1375,25
8931,89983,1417,27
8932,117831,2500,43
8933,775508,1334,23
8934,57188,2375,49
8935,254855,1458,27
8936,995037,1333,22
8937,651169,1583,31
8938,971747,3167,49
8939,154851,1334,23
8940,910953,1333,26
8941,872882,1333,23
8942,859973,1375,24
8943,301660,6083,67
8944,14401,1667,28
8945,359947,1583,27
8946,727498,2541,48
8947,843350,1375,26
8948,116684,1292,25
8949,319940,2250,38
8950,471924,1541,28
8951,494079,2458,40
8952,23854,1542,34
8953,347998,2209,39
8954,219163,1500,30
8955,775960,2459,41
8956,564140,1667,31
8957,222168,1292,27
8958,213702,2208,43
8959,572968,3250,52
8960,548685,2291,39
8961,786805,1666,32
8962,271223,1375,27
8963,575459,1333,25
8964,506490,1375,21
8965,653307,1416,25
8966,765381,1750,27
8967,148214,2458,43
8968,728835,1292,23
8969,732698,1375,26
8970,700723,1250,26
8971,19282,3291,58
8972,394901,1584,32
8973,611325,1334,25
8974,950053,1541,30
8975,695760,1625,27
8976,552389,1333,25
8977,45595,1709,31
8978,267866,1375,28
8979,178594,1583,32
8980,63030,1333,30
